route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
0,SA,113469607,Union Station,0,   0 11,1159956
0,SA,113469608,Union Station,0,   0  4,1159954
0,SA,113469609,Union Station,0,   0  1,1159975
0,SA,113469610,Union Station,0,   0  8,1159965
0,SA,113469611,Union Station,0,   0 11,1159965
0,SA,113469612,Union Station,0,   0  5,1159975
0,SA,113469613,Union Station,0,   0  4,1159975
0,SA,113469614,Union Station,0,   0  3,1159963
0,SA,113469615,Union Station,0,   0  5,1159954
0,SA,113469616,Union Station,0,   0  2,1159956
0,SA,113469617,Union Station,0,   0  5,1159975
0,SA,113469618,Union Station,0,   0  8,1159956
0,SA,113469619,Union Station,0,   0  2,1159956
0,SA,113469620,Union Station,0,   0 11,1159975
0,SA,113469621,Union Station,0,   0 10,1159975
0,SA,113469622,Union Station,0,   0  2,1159975
0,SA,113469623,Union Station,0,   0  3,1159975
0,SA,113469624,Union Station,0,   0 10,1159956
0,SA,113469625,Union Station,0,   0 10,1159956
0,SA,113469626,Union Station,0,   0 11,1159975
0,SA,113469627,Union Station,0,   0  8,1159975
0,SA,113469628,Union Station,0,   0  6,1159975
0,SA,113469629,Union Station,0,   0  1,1159975
0,SA,113469630,Union Station,0,   0  4,1159965
0,SA,113469631,Union Station,0,   0  5,1159975
0,SA,113469632,Union Station,0,   0  7,1159956
0,SA,113469633,Union Station,0,   0  5,1159956
0,SA,113469634,Union Station,0,   0  1,1159956
0,SA,113469635,Union Station,0,   0  7,1159975
0,SA,113469636,Union Station,0,   0  2,1159975
0,SA,113469637,Union Station,0,   0  3,1159975
0,SA,113469638,Union Station,0,   0  4,1159975
0,SA,113469639,Union Station,0,   0  3,1159956
0,SA,113469640,Union Station,0,   0  9,1159956
0,SA,113469641,Union Station,0,   0  4,1159975
0,SA,113469642,Union Station,0,   0  2,1159975
0,SA,113469643,Union Station,0,   0  9,1159965
0,SA,113469644,Union Station,0,   0  2,1159963
0,SA,113469645,Union Station,0,   0 10,1159964
0,SA,113469646,Union Station,0,   0  7,1159956
0,SA,113469647,Union Station,0,   0 10,1159975
0,SA,113469648,Union Station,0,   0  9,1159975
0,SA,113469649,Union Station,0,   0  7,1159975
0,SA,113469650,Union Station,0,   0 12,1159975
0,SA,113469651,Union Station,0,   0  1,1159975
0,SA,113469652,Union Station,0,   0 12,1159964
0,SA,113469653,Union Station,0,   0  4,1159956
0,SA,113469654,Union Station,0,   0  6,1159975
0,SA,113469655,Union Station,0,   0  9,1159975
0,SA,113469656,Union Station,0,   0  2,1159954
0,SA,113469657,Union Station,0,   0 10,1159975
0,SA,113469658,Union Station,0,   0  8,1159956
0,SA,113469659,Union Station,0,   0  9,1159956
0,SA,113469660,Union Station,0,   0  1,1159956
0,SA,113469661,Union Station,0,   0 12,1159956
0,SA,113469662,Union Station,0,   0 11,1159956
0,SA,113469663,Union Station,0,   0  9,1159954
0,SA,113469664,Union Station,0,   0  5,1159956
0,SA,113469665,Union Station,0,   0  4,1159956
0,SA,113469666,Union Station,0,   0 10,1159956
0,SA,113469667,Union Station,0,   0  6,1159956
0,SA,113469668,Union Station,0,   0  6,1159956
0,SA,113469669,Union Station,0,   0  1,1159956
0,SA,113469670,Union Station,0,   0 11,1159956
0,SA,113469671,Union Station,0,   0  7,1159954
0,SA,113469672,Union Station,0,   0  9,1159975
0,SA,113469673,Union Station,0,   0 12,1159975
0,SA,113469674,Union Station,0,   0  7,1159956
0,SA,113469675,Union Station,0,   0  7,1159975
0,SA,113469676,Union Station,0,   0  3,1159975
0,SA,113469677,Union Station,0,   0  3,1159963
0,SA,113469678,Union Station,0,   0  6,1159975
0,SA,113469679,Union Station,0,   0 11,1159956
0,SA,113469680,Union Station,0,   0  3,1159956
0,SA,113469681,Union Station,0,   0  6,1159956
0,SA,113469682,Highlands Ranch,1,   0  8,1159978
0,SA,113469683,Englewood Station,1,   0  4,1159996
0,SA,113469684,Highlands Ranch,1,   0 10,1159978
0,SA,113469685,Highlands Ranch,1,   0 11,1159978
0,SA,113469686,Broadway Stn,1,   0  2,1159990
0,SA,113469687,Highlands Ranch,1,   0  2,1159978
0,SA,113469688,Highlands Ranch,1,   0  6,1159978
0,SA,113469689,Englewood Station,1,   0  6,1159996
0,SA,113469690,Highlands Ranch,1,   0  8,1159978
0,SA,113469691,Highlands Ranch,1,   0 10,1159978
0,SA,113469692,Englewood Station,1,   0  8,1159996
0,SA,113469693,Englewood Station,1,   0  9,1159996
0,SA,113469694,Highlands Ranch,1,   0  7,1159978
0,SA,113469695,Highlands Ranch,1,   0 12,1160000
0,SA,113469696,Highlands Ranch,1,   0  1,1159978
0,SA,113469697,Broadway Stn,1,   0  9,1159990
0,SA,113469698,Highlands Ranch,1,   0  7,1159978
0,SA,113469699,Englewood Station,1,   0 12,1159996
0,SA,113469700,Highlands Ranch,1,   0  2,1160000
0,SA,113469701,Highlands Ranch,1,   0  9,1159978
0,SA,113469702,Highlands Ranch,1,   0  3,1159978
0,SA,113469703,Highlands Ranch,1,   0  9,1159978
0,SA,113469704,Highlands Ranch,1,   0  3,1159978
0,SA,113469705,Highlands Ranch,1,   0  6,1159978
0,SA,113469706,Broadway Stn,1,   0  5,1159990
0,SA,113469707,Englewood Station,1,   0 10,1159996
0,SA,113469708,Englewood Station,1,   0  2,1159996
0,SA,113469709,Englewood Station,1,   0  7,1159996
0,SA,113469710,Highlands Ranch,1,   0  9,1159978
0,SA,113469711,Highlands Ranch,1,   0  4,1159978
0,SA,113469712,Highlands Ranch,1,   0  1,1159978
0,SA,113469713,Highlands Ranch,1,   0 10,1159978
0,SA,113469714,Highlands Ranch,1,   0 11,1159978
0,SA,113469715,Highlands Ranch,1,   0 11,1159978
0,SA,113469716,Highlands Ranch,1,   0 12,1159978
0,SA,113469717,Broadway Stn,1,   0  7,1159990
0,SA,113469718,Englewood Station,1,   0  7,1159996
0,SA,113469719,Englewood Station,1,   0  6,1159996
0,SA,113469720,Englewood Station,1,   0 11,1159996
0,SA,113469721,Highlands Ranch,1,   0  1,1159978
0,SA,113469722,Highlands Ranch,1,   0  5,1159978
0,SA,113469723,Highlands Ranch,1,   0  4,1159978
0,SA,113469724,Highlands Ranch,1,   0  2,1159978
0,SA,113469725,Englewood Station,1,   0  5,1159996
0,SA,113469726,Englewood Station,1,   0  4,1159996
0,SA,113469727,Englewood Station,1,   0  2,1159996
0,SA,113469728,Englewood Station,1,   0  3,1159996
0,SA,113469729,Englewood Station,1,   0 11,1159996
0,SA,113469730,Broadway Stn,1,   0  3,1159990
0,SA,113469731,Highlands Ranch,1,   0  3,1160000
0,SA,113469732,Highlands Ranch,1,   0  7,1159978
0,SA,113469733,Highlands Ranch,1,   0  2,1159978
0,SA,113469734,Broadway Stn,1,   0  4,1159990
0,SA,113469735,Broadway Stn,1,   0 10,1159990
0,SA,113469736,Broadway Stn,1,   0 12,1159999
0,SA,113469737,Englewood Station,1,   0 11,1159996
0,SA,113469738,Englewood Station,1,   0 10,1159996
0,SA,113469739,Highlands Ranch,1,   0  5,1159978
0,SA,113469740,Englewood Station,1,   0  1,1159996
0,SA,113469741,Englewood Station,1,   0 11,1159994
0,SA,113469742,Highlands Ranch,1,   0  7,1159978
0,SA,113469743,Englewood Station,1,   0  9,1159996
0,SA,113469744,Broadway Stn,1,   0  1,1159999
0,SA,113469745,Highlands Ranch,1,   0  6,1159978
0,SA,113469746,Englewood Station,1,   0  6,1159996
0,SA,113469747,Englewood Station,1,   0  1,1159996
0,SA,113469748,Highlands Ranch,1,   0  4,1160000
0,SA,113469749,Englewood Station,1,   0  5,1159996
0,SA,113469750,Highlands Ranch,1,   0  5,1159978
0,SA,113469751,Englewood Station,1,   0  8,1159994
0,SA,113469752,Englewood Station,1,   0  3,1159996
0,SA,113469753,Englewood Station,1,   0  9,1159996
0,SA,113469754,Highlands Ranch,1,   0  5,1159978
0,SA,113469755,Englewood Station,1,   0  4,1159996
0,SU,113469756,Union Station,0,   0  2,1159975
0,SU,113469757,Union Station,0,   0  6,1159975
0,SU,113469758,Union Station,0,   0  2,1159975
0,SU,113469759,Union Station,0,   0  3,1159975
0,SU,113469760,Union Station,0,   0  1,1159956
0,SU,113469761,Union Station,0,   0  5,1159956
0,SU,113469762,Union Station,0,   0  3,1159956
0,SU,113469763,Union Station,0,   0 10,1159975
0,SU,113469764,Union Station,0,   0  5,1159975
0,SU,113469765,Union Station,0,   0  4,1159965
0,SU,113469766,Union Station,0,   0  9,1159975
0,SU,113469767,Union Station,0,   0 11,1159975
0,SU,113469768,Union Station,0,   0  2,1159976
0,SU,113469769,Union Station,0,   0  9,1159956
0,SU,113469770,Union Station,0,   0  7,1159956
0,SU,113469771,Union Station,0,   0 10,1159956
0,SU,113469772,Union Station,0,   0  6,1159966
0,SU,113469773,Union Station,0,   0  5,1159975
0,SU,113469774,Union Station,0,   0  9,1159975
0,SU,113469775,Union Station,0,   0  8,1159956
0,SU,113469776,Union Station,0,   0 10,1159956
0,SU,113469777,Union Station,0,   0 11,1159956
0,SU,113469778,Union Station,0,   0  6,1159956
0,SU,113469779,Union Station,0,   0  7,1159956
0,SU,113469780,Union Station,0,   0  3,1159975
0,SU,113469781,Union Station,0,   0  6,1159975
0,SU,113469782,Union Station,0,   0  3,1159975
0,SU,113469783,Union Station,0,   0  5,1159975
0,SU,113469784,Union Station,0,   0  2,1159956
0,SU,113469785,Union Station,0,   0  8,1159956
0,SU,113469786,Union Station,0,   0  9,1159956
0,SU,113469787,Union Station,0,   0  5,1159956
0,SU,113469788,Union Station,0,   0  4,1159956
0,SU,113469789,Union Station,0,   0  4,1159975
0,SU,113469790,Union Station,0,   0  7,1159956
0,SU,113469791,Union Station,0,   0  6,1159956
0,SU,113469792,Union Station,0,   0  4,1159976
0,SU,113469793,Union Station,0,   0 11,1159975
0,SU,113469794,Union Station,0,   0  4,1159956
0,SU,113469795,Union Station,0,   0  8,1159975
0,SU,113469796,Union Station,0,   0 12,1159956
0,SU,113469797,Union Station,0,   0  6,1159975
0,SU,113469798,Union Station,0,   0  1,1159976
0,SU,113469799,Union Station,0,   0 10,1159975
0,SU,113469800,Union Station,0,   0  2,1159956
0,SU,113469801,Union Station,0,   0  8,1159975
0,SU,113469802,Union Station,0,   0 12,1159975
0,SU,113469803,Union Station,0,   0  3,1159975
0,SU,113469804,Union Station,0,   0  1,1159975
0,SU,113469805,Union Station,0,   0  7,1159975
0,SU,113469806,Union Station,0,   0  1,1159956
0,SU,113469807,Union Station,0,   0  3,1159956
0,SU,113469808,Union Station,0,   0  2,1159963
0,SU,113469809,Union Station,0,   0  8,1159975
0,SU,113469810,Union Station,0,   0  1,1159975
0,SU,113469811,Union Station,0,   0  7,1159975
0,SU,113469812,Union Station,0,   0  4,1159975
0,SU,113469813,Union Station,0,   0  7,1159975
0,SU,113469814,Union Station,0,   0 11,1159956
0,SU,113469815,Union Station,0,   0 12,1159965
0,SU,113469816,Highlands Ranch,1,   0 10,1159978
0,SU,113469817,Highlands Ranch,1,   0  8,1159978
0,SU,113469818,Highlands Ranch,1,   0 12,1159978
0,SU,113469819,Highlands Ranch,1,   0  1,1159978
0,SU,113469820,Highlands Ranch,1,   0  4,1159978
0,SU,113469821,Highlands Ranch,1,   0  7,1159978
0,SU,113469822,Englewood Station,1,   0  3,1159996
0,SU,113469823,Englewood Station,1,   0  2,1159996
0,SU,113469824,Highlands Ranch,1,   0  4,1160000
0,SU,113469825,Highlands Ranch,1,   0  5,1159978
0,SU,113469826,Englewood Station,1,   0  5,1159996
0,SU,113469827,Englewood Station,1,   0  9,1159996
0,SU,113469828,Englewood Station,1,   0  1,1159996
0,SU,113469829,Broadway Stn,1,   0  5,1159990
0,SU,113469830,Highlands Ranch,1,   0 11,1159978
0,SU,113469831,Highlands Ranch,1,   0  6,1159978
0,SU,113469832,Englewood Station,1,   0 11,1159996
0,SU,113469833,Highlands Ranch,1,   0  6,1159978
0,SU,113469834,Highlands Ranch,1,   0  7,1159978
0,SU,113469835,Highlands Ranch,1,   0  2,1160000
0,SU,113469836,Englewood Station,1,   0  8,1159996
0,SU,113469837,Highlands Ranch,1,   0  3,1159978
0,SU,113469838,Highlands Ranch,1,   0  9,1159978
0,SU,113469839,Highlands Ranch,1,   0  6,1159978
0,SU,113469840,Englewood Station,1,   0 10,1159996
0,SU,113469841,Highlands Ranch,1,   0  8,1159978
0,SU,113469842,Englewood Station,1,   0 12,1159996
0,SU,113469843,Highlands Ranch,1,   0  1,1159978
0,SU,113469844,Highlands Ranch,1,   0 10,1159978
0,SU,113469845,Highlands Ranch,1,   0  7,1159978
0,SU,113469846,Highlands Ranch,1,   0 11,1159978
0,SU,113469847,Highlands Ranch,1,   0  2,1159978
0,SU,113469848,Highlands Ranch,1,   0 10,1159978
0,SU,113469849,Highlands Ranch,1,   0  8,1159978
0,SU,113469850,Highlands Ranch,1,   0  1,1159978
0,SU,113469851,Englewood Station,1,   0  4,1159996
0,SU,113469852,Englewood Station,1,   0  7,1159996
0,SU,113469853,Highlands Ranch,1,   0  6,1159978
0,SU,113469854,Englewood Station,1,   0  7,1159996
0,SU,113469855,Englewood Station,1,   0  6,1159996
0,SU,113469856,Englewood Station,1,   0  2,1159996
0,SU,113469857,Englewood Station,1,   0  4,1159996
0,SU,113469858,Englewood Station,1,   0  7,1159996
0,SU,113469859,Englewood Station,1,   0  6,1159996
0,SU,113469860,Englewood Station,1,   0 11,1159996
0,SU,113469861,Highlands Ranch,1,   0  3,1159978
0,SU,113469862,Highlands Ranch,1,   0 11,1159978
0,SU,113469863,Broadway Stn,1,   0  9,1159990
0,SU,113469864,Englewood Station,1,   0  5,1159996
0,SU,113469865,Highlands Ranch,1,   0  5,1159978
0,SU,113469866,Englewood Station,1,   0 12,1159996
0,SU,113469867,Englewood Station,1,   0  7,1159996
0,SU,113469868,Highlands Ranch,1,   0  3,1159978
0,SU,113469869,Highlands Ranch,1,   0  3,1159978
0,SU,113469870,Highlands Ranch,1,   0  6,1159978
0,SU,113469871,Englewood Station,1,   0 10,1159996
0,SU,113469872,Highlands Ranch,1,   0  2,1159978
0,SU,113469873,Highlands Ranch,1,   0  4,1159978
0,SU,113469874,Highlands Ranch,1,   0  5,1159978
0,SU,113469875,Highlands Ranch,1,   0  9,1159978
0,SU,113469876,Englewood Station,1,   0  8,1159996
0,SU,113469877,Englewood Station,1,   0  3,1159996
0,SU,113469878,Highlands Ranch,1,   0  8,1159978
0,WK,113469879,Union Station,0,   0  7,1159956
0,WK,113469880,Union Station,0,   0  7,1159975
0,WK,113469881,Union Station,0,   0  3,1159975
0,WK,113469882,Union Station,0,   0  3,1159963
0,WK,113469883,Union Station,0,   0  6,1159975
0,WK,113469884,Union Station,0,   0 11,1159956
0,WK,113469885,Union Station,0,   0  3,1159956
0,WK,113469886,Union Station,0,   0  6,1159956
0,WK,113469887,Union Station,0,   0 11,1159956
0,WK,113469888,Union Station,0,   0  4,1159954
0,WK,113469889,Union Station,0,   0  1,1159975
0,WK,113469890,Union Station,0,   0  8,1159965
0,WK,113469891,Union Station,0,   0 11,1159965
0,WK,113469892,Union Station,0,   0  7,1159975
0,WK,113469893,Union Station,0,   0  2,1159975
0,WK,113469894,Union Station,0,   0  3,1159975
0,WK,113469895,Union Station,0,   0  4,1159975
0,WK,113469896,Union Station,0,   0  3,1159956
0,WK,113469897,Union Station,0,   0  9,1159956
0,WK,113469898,Union Station,0,   0  4,1159975
0,WK,113469899,Union Station,0,   0  5,1159975
0,WK,113469900,Union Station,0,   0  4,1159975
0,WK,113469901,Union Station,0,   0  3,1159963
0,WK,113469902,Union Station,0,   0  5,1159954
0,WK,113469903,Union Station,0,   0  2,1159956
0,WK,113469904,Union Station,0,   0  5,1159975
0,WK,113469905,Union Station,0,   0  8,1159956
0,WK,113469906,Union Station,0,   0  2,1159956
0,WK,113469907,Union Station,0,   0 11,1159975
0,WK,113469908,Union Station,0,   0  2,1159975
0,WK,113469909,Union Station,0,   0  6,1159956
0,WK,113469910,Union Station,0,   0  2,1159963
0,WK,113469911,Union Station,0,   0 10,1159964
0,WK,113469912,Union Station,0,   0  9,1159965
0,WK,113469913,Union Station,0,   0  7,1159956
0,WK,113469914,Union Station,0,   0  9,1159975
0,WK,113469915,Union Station,0,   0  7,1159975
0,WK,113469916,Union Station,0,   0 10,1159975
0,WK,113469917,Union Station,0,   0 12,1159975
0,WK,113469918,Union Station,0,   0  1,1159975
0,WK,113469919,Union Station,0,   0 12,1159964
0,WK,113469920,Union Station,0,   0  4,1159956
0,WK,113469921,Union Station,0,   0  1,1159956
0,WK,113469922,Union Station,0,   0 12,1159956
0,WK,113469923,Union Station,0,   0 11,1159956
0,WK,113469924,Union Station,0,   0  9,1159954
0,WK,113469925,Union Station,0,   0  5,1159956
0,WK,113469926,Union Station,0,   0  9,1159956
0,WK,113469927,Union Station,0,   0  4,1159956
0,WK,113469928,Union Station,0,   0 10,1159956
0,WK,113469929,Union Station,0,   0  6,1159956
0,WK,113469930,Union Station,0,   0  1,1159956
0,WK,113469931,Union Station,0,   0  2,1159975
0,WK,113469932,Union Station,0,   0  3,1159975
0,WK,113469933,Union Station,0,   0 10,1159956
0,WK,113469934,Union Station,0,   0 10,1159956
0,WK,113469935,Union Station,0,   0 11,1159975
0,WK,113469936,Union Station,0,   0 10,1159975
0,WK,113469937,Union Station,0,   0  8,1159975
0,WK,113469938,Union Station,0,   0  6,1159975
0,WK,113469939,Union Station,0,   0  1,1159975
0,WK,113469940,Union Station,0,   0  4,1159965
0,WK,113469941,Union Station,0,   0  5,1159975
0,WK,113469942,Union Station,0,   0  7,1159956
0,WK,113469943,Union Station,0,   0  5,1159956
0,WK,113469944,Union Station,0,   0  1,1159956
0,WK,113469945,Union Station,0,   0  9,1159975
0,WK,113469946,Union Station,0,   0  6,1159975
0,WK,113469947,Union Station,0,   0  2,1159954
0,WK,113469948,Union Station,0,   0 10,1159975
0,WK,113469949,Union Station,0,   0  8,1159956
0,WK,113469950,Union Station,0,   0 11,1159956
0,WK,113469951,Union Station,0,   0  7,1159954
0,WK,113469952,Union Station,0,   0  9,1159975
0,WK,113469953,Union Station,0,   0 12,1159975
0,WK,113469954,Highlands Ranch,1,   0  6,1159978
0,WK,113469955,Englewood Station,1,   0  6,1159996
0,WK,113469956,Highlands Ranch,1,   0  8,1159978
0,WK,113469957,Highlands Ranch,1,   0 10,1159978
0,WK,113469958,Englewood Station,1,   0  8,1159996
0,WK,113469959,Englewood Station,1,   0  9,1159996
0,WK,113469960,Highlands Ranch,1,   0  7,1159978
0,WK,113469961,Highlands Ranch,1,   0 12,1160000
0,WK,113469962,Englewood Station,1,   0 11,1159994
0,WK,113469963,Highlands Ranch,1,   0  1,1159978
0,WK,113469964,Englewood Station,1,   0 11,1159996
0,WK,113469965,Highlands Ranch,1,   0  1,1159978
0,WK,113469966,Highlands Ranch,1,   0  5,1159978
0,WK,113469967,Highlands Ranch,1,   0  4,1159978
0,WK,113469968,Highlands Ranch,1,   0  2,1159978
0,WK,113469969,Broadway Stn,1,   0  3,1159990
0,WK,113469970,Englewood Station,1,   0 11,1159996
0,WK,113469971,Highlands Ranch,1,   0  3,1160000
0,WK,113469972,Highlands Ranch,1,   0  7,1159978
0,WK,113469973,Highlands Ranch,1,   0  2,1159978
0,WK,113469974,Broadway Stn,1,   0  4,1159990
0,WK,113469975,Broadway Stn,1,   0 10,1159990
0,WK,113469976,Broadway Stn,1,   0 12,1159999
0,WK,113469977,Englewood Station,1,   0 11,1159996
0,WK,113469978,Englewood Station,1,   0 10,1159996
0,WK,113469979,Highlands Ranch,1,   0  5,1159978
0,WK,113469980,Englewood Station,1,   0  1,1159996
0,WK,113469981,Englewood Station,1,   0  5,1159996
0,WK,113469982,Englewood Station,1,   0  4,1159996
0,WK,113469983,Englewood Station,1,   0  2,1159996
0,WK,113469984,Englewood Station,1,   0  3,1159996
0,WK,113469985,Highlands Ranch,1,   0  7,1159978
0,WK,113469986,Englewood Station,1,   0  9,1159996
0,WK,113469987,Broadway Stn,1,   0  1,1159999
0,WK,113469988,Highlands Ranch,1,   0  6,1159978
0,WK,113469989,Englewood Station,1,   0  6,1159996
0,WK,113469990,Englewood Station,1,   0  1,1159996
0,WK,113469991,Highlands Ranch,1,   0  4,1160000
0,WK,113469992,Englewood Station,1,   0  5,1159996
0,WK,113469993,Highlands Ranch,1,   0  5,1159978
0,WK,113469994,Englewood Station,1,   0  8,1159994
0,WK,113469995,Highlands Ranch,1,   0  7,1159978
0,WK,113469996,Englewood Station,1,   0 12,1159996
0,WK,113469997,Highlands Ranch,1,   0  2,1160000
0,WK,113469998,Highlands Ranch,1,   0  9,1159978
0,WK,113469999,Highlands Ranch,1,   0  3,1159978
0,WK,113470000,Highlands Ranch,1,   0  9,1159978
0,WK,113470001,Highlands Ranch,1,   0  3,1159978
0,WK,113470002,Highlands Ranch,1,   0  6,1159978
0,WK,113470003,Broadway Stn,1,   0  9,1159990
0,WK,113470004,Broadway Stn,1,   0  5,1159990
0,WK,113470005,Englewood Station,1,   0 10,1159996
0,WK,113470006,Englewood Station,1,   0  2,1159996
0,WK,113470007,Englewood Station,1,   0  7,1159996
0,WK,113470008,Highlands Ranch,1,   0  9,1159978
0,WK,113470009,Highlands Ranch,1,   0  4,1159978
0,WK,113470010,Highlands Ranch,1,   0  1,1159978
0,WK,113470011,Highlands Ranch,1,   0 10,1159978
0,WK,113470012,Highlands Ranch,1,   0 12,1159978
0,WK,113470013,Highlands Ranch,1,   0 11,1159978
0,WK,113470014,Highlands Ranch,1,   0 11,1159978
0,WK,113470015,Broadway Stn,1,   0  7,1159990
0,WK,113470016,Englewood Station,1,   0  7,1159996
0,WK,113470017,Englewood Station,1,   0  6,1159996
0,WK,113470018,Englewood Station,1,   0  3,1159996
0,WK,113470019,Englewood Station,1,   0  9,1159996
0,WK,113470020,Highlands Ranch,1,   0  5,1159978
0,WK,113470021,Englewood Station,1,   0  4,1159996
0,WK,113470022,Highlands Ranch,1,   0  8,1159978
0,WK,113470023,Englewood Station,1,   0  4,1159996
0,WK,113470024,Highlands Ranch,1,   0 10,1159978
0,WK,113470025,Highlands Ranch,1,   0 11,1159978
0,WK,113470026,Broadway Stn,1,   0  2,1159990
0,WK,113470027,Highlands Ranch,1,   0  2,1159978
1,SA,113470028,Alameda Station,0,   1  1,1160029
1,SA,113470029,Alameda Station,0,   1  2,1160029
1,SA,113470030,Alameda Station,0,   1  1,1160029
1,SA,113470031,Alameda Station,0,   1  3,1160029
1,SA,113470032,Alameda Station,0,   1  1,1160029
1,SA,113470033,Alameda Station,0,   1  1,1160029
1,SA,113470034,Alameda Station,0,   1  2,1160029
1,SA,113470035,Alameda Station,0,   1  2,1160029
1,SA,113470036,Alameda Station,0,   1  3,1160029
1,SA,113470037,Alameda Station,0,   1  1,1160029
1,SA,113470038,Alameda Station,0,   1  3,1160029
1,SA,113470039,Alameda Station,0,   1  3,1160027
1,SA,113470040,Alameda Station,0,   1  1,1160027
1,SA,113470041,Alameda Station,0,   1  2,1160029
1,SA,113470042,Alameda Station,0,   1  3,1160029
1,SA,113470043,Alameda Station,0,   1  2,1160029
1,SA,113470044,Alameda Station,0,   1  2,1160029
1,SA,113470045,Alameda Station,0,   1  3,1160029
1,SA,113470046,Lakewood Commons,1,   1  3,1160033
1,SA,113470047,Lakewood Commons,1,   1  3,1160033
1,SA,113470048,Lakewood Commons,1,   1  2,1160033
1,SA,113470049,Lakewood Commons,1,   1  2,1160033
1,SA,113470050,Lakewood Commons,1,   1  1,1160033
1,SA,113470051,Lakewood Commons,1,   1  1,1160033
1,SA,113470052,Lakewood Commons,1,   1  2,1160030
1,SA,113470053,Lakewood Commons,1,   1  2,1160033
1,SA,113470054,Lakewood Commons,1,   1  2,1160033
1,SA,113470055,Lakewood Commons,1,   1  2,1160033
1,SA,113470056,Lakewood Commons,1,   1  3,1160033
1,SA,113470057,Lakewood Commons,1,   1  1,1160033
1,SA,113470058,Lakewood Commons,1,   1  3,1160033
1,SA,113470059,Lakewood Commons,1,   1  1,1160033
1,SA,113470060,Lakewood Commons,1,   1  3,1160033
1,SA,113470061,Lakewood Commons,1,   1  3,1160030
1,SA,113470062,Lakewood Commons,1,   1  1,1160030
1,SA,113470063,Lakewood Commons,1,   1  1,1160033
1,SU,113470064,Alameda Station,0,   1  3,1160029
1,SU,113470065,Alameda Station,0,  14  5,1160029
1,SU,113470066,Alameda Station,0,   1  3,1160029
1,SU,113470067,Alameda Station,0,  14  4,1160029
1,SU,113470068,Alameda Station,0,   1  3,1160029
1,SU,113470069,Alameda Station,0,   1  2,1160029
1,SU,113470070,Alameda Station,0,   1  1,1160029
1,SU,113470071,Alameda Station,0,   1  3,1160029
1,SU,113470072,Alameda Station,0,   1  2,1160029
1,SU,113470073,Alameda Station,0,   1  1,1160029
1,SU,113470074,Downtown,0,   1  3,1160026
1,SU,113470075,Alameda Station,0,   1  1,1160029
1,SU,113470076,Alameda Station,0,   1  2,1160029
1,SU,113470077,Alameda Station,0,   1  2,1160029
1,SU,113470078,Alameda Station,0,   1  1,1160028
1,SU,113470079,Lakewood Commons,1,   1  3,1160033
1,SU,113470080,Lakewood Commons,1,   1  1,1160033
1,SU,113470081,Lakewood Commons,1,   1  1,1160033
1,SU,113470082,Lakewood Commons,1,   1  1,1160033
1,SU,113470083,Lakewood Commons,1,   1  2,1160033
1,SU,113470084,Lakewood Commons,1,   1  3,1160033
1,SU,113470085,Lakewood Commons,1,   1  3,1160033
1,SU,113470086,Lakewood Commons,1,   1  3,1160033
1,SU,113470087,Lakewood Commons,1,   1  2,1160033
1,SU,113470088,Lakewood Commons,1,   1  1,1160033
1,SU,113470089,Lakewood Commons,1,   1  2,1160033
1,SU,113470090,Lakewood Commons,1,  14  4,1160033
1,SU,113470091,Lakewood Commons,1,   1  2,1160033
1,WK,113470092,Alameda Station,0,   1  3,1160029
1,WK,113470093,Alameda Station,0,   1  2,1160029
1,WK,113470094,Alameda Station,0,   1  2,1160029
1,WK,113470095,Alameda Station,0,   1  3,1160029
1,WK,113470096,Alameda Station,0,   1  2,1160029
1,WK,113470097,Alameda Station,0,   1  1,1160027
1,WK,113470098,Alameda Station,0,   1  3,1160027
1,WK,113470099,Alameda Station,0,   1  3,1160029
1,WK,113470100,Alameda Station,0,   1  1,1160029
1,WK,113470101,Alameda Station,0,   1  3,1160029
1,WK,113470102,Alameda Station,0,   1  2,1160029
1,WK,113470103,Alameda Station,0,   1  2,1160029
1,WK,113470104,Alameda Station,0,   1  1,1160029
1,WK,113470105,Alameda Station,0,   1  1,1160029
1,WK,113470106,Alameda Station,0,   1  3,1160029
1,WK,113470107,Alameda Station,0,   1  1,1160029
1,WK,113470108,Alameda Station,0,   1  2,1160029
1,WK,113470109,Alameda Station,0,   1  1,1160029
1,WK,113470110,Lakewood Commons,1,   1  1,1160033
1,WK,113470111,Lakewood Commons,1,   1  1,1160030
1,WK,113470112,Lakewood Commons,1,   1  3,1160030
1,WK,113470113,Lakewood Commons,1,   1  3,1160033
1,WK,113470114,Lakewood Commons,1,   1  1,1160033
1,WK,113470115,Lakewood Commons,1,   1  3,1160033
1,WK,113470116,Lakewood Commons,1,   1  1,1160033
1,WK,113470117,Lakewood Commons,1,   1  3,1160033
1,WK,113470118,Lakewood Commons,1,   1  2,1160033
1,WK,113470119,Lakewood Commons,1,   1  2,1160033
1,WK,113470120,Lakewood Commons,1,   1  2,1160033
1,WK,113470121,Lakewood Commons,1,   1  2,1160030
1,WK,113470122,Lakewood Commons,1,   1  1,1160033
1,WK,113470123,Lakewood Commons,1,   1  1,1160033
1,WK,113470124,Lakewood Commons,1,   1  2,1160033
1,WK,113470125,Lakewood Commons,1,   1  2,1160033
1,WK,113470126,Lakewood Commons,1,   1  3,1160033
